date,1. open,2. high,3. low,4. close,5. volume
2021-10-15 10:13:00,144.0808,144.13,144.01,144.13,177010.0
2021-10-15 10:12:00,144.191,144.191,144.0501,144.0829,222987.0
2021-10-15 10:11:00,144.2011,144.21,144.1005,144.2,126315.0
2021-10-15 10:10:00,144.1889,144.21,144.17,144.2001,117381.0
2021-10-15 10:09:00,144.2998,144.2999,144.17,144.18,172849.0
2021-10-15 10:08:00,144.35,144.38,144.2622,144.293,177006.0
2021-10-15 10:07:00,144.2601,144.37,144.26,144.3514,298906.0
2021-10-15 10:06:00,144.11,144.27,144.04,144.27,249013.0
2021-10-15 10:05:00,144.03,144.1501,144.01,144.1059,255307.0
2021-10-15 10:04:00,144.165,144.1705,144.01,144.0397,299805.0
2021-10-15 10:03:00,144.26,144.26,144.135,144.165,233882.0
2021-10-15 10:02:00,144.32,144.33,144.23,144.26,445682.0
2021-10-15 10:01:00,144.335,144.37,144.25,144.315,205055.0
2021-10-15 10:00:00,144.3288,144.34,144.24,144.3316,193036.0
2021-10-15 09:59:00,144.415,144.42,144.31,144.3202,136795.0
2021-10-15 09:58:00,144.46,144.4699,144.32,144.41,242354.0
2021-10-15 09:57:00,144.51,144.565,144.43,144.445,193781.0
2021-10-15 09:56:00,144.58,144.58,144.46,144.5,166873.0
2021-10-15 09:55:00,144.56,144.6,144.51,144.585,121865.0
2021-10-15 09:54:00,144.535,144.6,144.4983,144.56,139741.0
2021-10-15 09:53:00,144.501,144.5501,144.43,144.53,165770.0
2021-10-15 09:52:00,144.6101,144.6408,144.47,144.5,219055.0
2021-10-15 09:51:00,144.625,144.6747,144.54,144.606,235408.0
2021-10-15 09:50:00,144.6,144.69,144.59,144.6199,255844.0
2021-10-15 09:49:00,144.5233,144.62,144.51,144.6001,295318.0
2021-10-15 09:48:00,144.44,144.58,144.375,144.525,230208.0
2021-10-15 09:47:00,144.37,144.53,144.36,144.435,281940.0
2021-10-15 09:46:00,144.44,144.45,144.29,144.37,298137.0
2021-10-15 09:45:00,144.48,144.5,144.4,144.445,181745.0
2021-10-15 09:44:00,144.32,144.4866,144.305,144.4767,230641.0
2021-10-15 09:43:00,144.4,144.45,144.282,144.3101,254962.0
2021-10-15 09:42:00,144.5,144.575,144.34,144.4162,404092.0
2021-10-15 09:41:00,144.5,144.54,144.36,144.49,369388.0
2021-10-15 09:40:00,144.395,144.5401,144.395,144.5,462505.0
2021-10-15 09:39:00,144.25,144.45,144.23,144.39,341625.0
2021-10-15 09:38:00,144.135,144.28,144.11,144.26,344353.0
2021-10-15 09:37:00,144.03,144.27,144.0,144.13,585502.0
2021-10-15 09:36:00,143.74,144.06,143.71,144.04,509065.0
2021-10-15 09:35:00,143.79,143.885,143.64,143.72,349582.0
2021-10-15 09:34:00,143.5924,143.86,143.51,143.785,365111.0
2021-10-15 09:33:00,143.62,143.85,143.53,143.6,352069.0
2021-10-15 09:32:00,143.8,143.82,143.57,143.61,345766.0
2021-10-15 09:31:00,143.77,144.18,143.75,143.81,3756580.0
2021-10-15 09:30:00,144.18,144.18,143.72,143.77,61606.0
2021-10-15 09:29:00,144.22,144.3,144.13,144.21,29144.0
2021-10-15 09:28:00,143.97,144.28,143.97,144.22,50882.0
2021-10-15 09:27:00,144.09,144.09,143.83,143.95,36490.0
2021-10-15 09:26:00,144.02,144.15,144.02,144.09,35505.0
2021-10-15 09:25:00,143.95,144.02,143.93,144.01,7729.0
2021-10-15 09:24:00,144.0,144.02,143.93,143.95,14338.0
2021-10-15 09:23:00,143.96,144.04,143.96,144.0,5265.0
2021-10-15 09:22:00,143.95,143.98,143.94,143.95,3995.0
2021-10-15 09:21:00,143.91,143.94,143.9,143.94,6545.0
2021-10-15 09:20:00,143.495,143.95,143.495,143.91,11619.0
2021-10-15 09:19:00,144.0,144.0,143.95,143.95,16232.0
2021-10-15 09:18:00,143.97,144.0,143.95,144.0,10852.0
2021-10-15 09:17:00,143.95,143.97,143.95,143.97,7502.0
2021-10-15 09:16:00,144.0,144.02,143.93,143.93,13956.0
2021-10-15 09:15:00,144.05,144.06,144.0,144.01,8587.0
2021-10-15 09:14:00,144.065,144.07,144.06,144.06,1009.0
2021-10-15 09:13:00,144.06,144.07,144.06,144.06,9702.0
2021-10-15 09:12:00,144.06,144.06,144.049,144.06,5466.0
2021-10-15 09:11:00,144.04,144.07,144.04,144.05,3067.0
2021-10-15 09:10:00,144.0,144.02,144.0,144.02,4583.0
2021-10-15 09:09:00,144.0,144.01,144.0,144.01,16188.0
2021-10-15 09:08:00,144.04,144.04,144.01,144.02,4350.0
2021-10-15 09:07:00,144.05,144.05,144.03,144.03,4925.0
2021-10-15 09:06:00,144.05,144.06,144.05,144.06,3782.0
2021-10-15 09:05:00,144.03,144.07,144.03,144.05,2780.0
2021-10-15 09:04:00,144.05,144.06,144.0,144.06,8686.0
2021-10-15 09:03:00,144.04,144.06,144.04,144.05,14424.0
2021-10-15 09:02:00,144.03,144.05,144.0,144.04,11949.0
2021-10-15 09:01:00,144.11,144.12,144.03,144.03,15804.0
2021-10-15 09:00:00,144.14,144.14,144.11,144.11,5688.0
2021-10-15 08:59:00,144.16,144.16,144.14,144.14,1133.0
2021-10-15 08:58:00,144.14,144.16,144.13,144.16,2411.0
2021-10-15 08:57:00,144.15,144.15,144.13,144.13,2023.0
2021-10-15 08:56:00,144.13,144.15,144.12,144.15,1436.0
2021-10-15 08:55:00,144.16,144.16,144.15,144.15,4575.0
2021-10-15 08:54:00,144.11,144.15,144.11,144.15,2761.0
2021-10-15 08:53:00,144.12,144.18,144.11,144.11,7586.0
2021-10-15 08:52:00,144.04,144.15,144.04,144.1,10728.0
2021-10-15 08:51:00,144.24,144.25,144.0,144.03,27505.0
2021-10-15 08:50:00,144.22,144.22,144.2,144.21,5831.0
2021-10-15 08:49:00,144.27,144.27,144.21,144.22,3741.0
2021-10-15 08:48:00,144.22,144.25,144.2,144.24,8237.0
2021-10-15 08:47:00,144.28,144.29,144.22,144.22,11603.0
2021-10-15 08:46:00,144.31,144.32,144.28,144.28,10332.0
2021-10-15 08:45:00,144.29,144.32,144.29,144.32,11765.0
2021-10-15 08:44:00,144.29,144.31,144.28,144.28,2511.0
2021-10-15 08:43:00,144.31,144.35,144.31,144.35,7495.0
2021-10-15 08:42:00,144.29,144.29,144.25,144.29,7668.0
2021-10-15 08:41:00,144.29,144.36,144.29,144.31,8755.0
2021-10-15 08:40:00,144.23,144.29,144.23,144.29,6889.0
2021-10-15 08:39:00,144.26,144.26,144.23,144.23,6493.0
2021-10-15 08:38:00,144.21,144.29,144.21,144.29,8340.0
2021-10-15 08:37:00,144.13,144.24,144.13,144.21,8799.0
2021-10-15 08:36:00,144.09,144.11,144.07,144.11,3571.0
2021-10-15 08:35:00,144.07,144.08,144.0,144.07,13409.0
2021-10-15 08:34:00,144.12,144.12,144.12,144.12,3017.0
2021-10-15 08:33:00,144.07,144.12,144.0,144.12,10750.0
2021-10-15 08:32:00,144.05,144.16,144.05,144.07,12524.0
2021-10-15 08:31:00,144.15,144.15,144.07,144.07,8939.0
2021-10-15 08:30:00,143.76,144.16,143.76,144.15,15773.0
2021-10-15 08:29:00,144.16,144.18,144.14,144.15,10625.0
2021-10-15 08:28:00,144.24,144.25,144.14,144.14,8746.0
2021-10-15 08:27:00,144.24,144.26,144.23,144.25,4257.0
2021-10-15 08:26:00,144.22,144.25,144.2199,144.23,5323.0
2021-10-15 08:25:00,144.21,144.22,144.21,144.21,2296.0
2021-10-15 08:24:00,144.19,144.21,144.18,144.21,5192.0
2021-10-15 08:23:00,144.21,144.22,144.2,144.2,2672.0
2021-10-15 08:22:00,144.18,144.2,144.18,144.2,3711.0
2021-10-15 08:21:00,144.2,144.2,144.19,144.19,871.0
2021-10-15 08:20:00,144.2,144.2,144.2,144.2,855.0
2021-10-15 08:18:00,144.21,144.22,144.21,144.21,6564.0
2021-10-15 08:16:00,144.19,144.22,144.19,144.22,1841.0
2021-10-15 08:15:00,144.18,144.2,144.18,144.2,1813.0
2021-10-15 08:14:00,144.18,144.19,144.18,144.1801,1469.0
2021-10-15 08:13:00,144.18,144.18,144.18,144.18,276.0
2021-10-15 08:12:00,144.18,144.18,144.16,144.16,608.0
2021-10-15 08:10:00,144.16,144.16,144.16,144.16,1244.0
2021-10-15 08:09:00,144.16,144.16,144.16,144.16,4962.0
2021-10-15 08:08:00,144.15,144.19,144.15,144.16,1949.0
2021-10-15 08:07:00,144.1801,144.19,144.16,144.16,1838.0
2021-10-15 08:06:00,144.22,144.22,144.18,144.18,817.0
2021-10-15 08:05:00,144.19,144.2,144.19,144.2,769.0
2021-10-15 08:04:00,144.18,144.19,144.18,144.18,985.0
2021-10-15 08:03:00,144.16,144.18,144.16,144.18,585.0
2021-10-15 08:02:00,144.17,144.18,144.15,144.18,2074.0
2021-10-15 08:01:00,144.1699,144.37,143.401,144.18,96013.0
2021-10-15 08:00:00,144.15,144.18,144.15,144.18,2407.0
2021-10-15 07:59:00,144.17,144.17,144.11,144.15,6379.0
2021-10-15 07:58:00,144.23,144.23,144.18,144.19,4895.0
2021-10-15 07:57:00,144.23,144.23,144.23,144.23,348.0
2021-10-15 07:56:00,144.23,144.24,144.22,144.23,1118.0
2021-10-15 07:55:00,144.23,144.25,144.23,144.25,572.0
2021-10-15 07:54:00,144.25,144.25,144.25,144.25,491.0
2021-10-15 07:53:00,144.26,144.26,144.25,144.25,1102.0
2021-10-15 07:52:00,144.29,144.29,144.26,144.26,1940.0
2021-10-15 07:51:00,144.24,144.25,144.22,144.25,2267.0
2021-10-15 07:50:00,144.23,144.24,144.2,144.24,893.0
2021-10-15 07:49:00,144.25,144.25,144.25,144.25,616.0
2021-10-15 07:48:00,144.28,144.28,144.27,144.27,548.0
2021-10-15 07:47:00,144.25,144.29,144.24,144.29,2509.0
2021-10-15 07:45:00,144.28,144.28,144.28,144.28,624.0
2021-10-15 07:44:00,144.29,144.3,144.29,144.3,3686.0
2021-10-15 07:43:00,144.26,144.28,144.26,144.28,983.0
2021-10-15 07:42:00,144.26,144.26,144.24,144.25,1517.0
2021-10-15 07:41:00,144.28,144.28,144.23,144.23,3608.0
2021-10-15 07:38:00,144.3,144.3,144.26,144.3,1318.0
2021-10-15 07:37:00,144.37,144.37,144.33,144.33,2713.0
2021-10-15 07:36:00,144.36,144.38,144.35,144.37,1329.0
2021-10-15 07:35:00,144.35,144.35,144.35,144.35,741.0
2021-10-15 07:34:00,144.33,144.33,144.32,144.33,2552.0
2021-10-15 07:33:00,144.34,144.34,144.33,144.34,1746.0
2021-10-15 07:32:00,144.3,144.34,144.3,144.34,1082.0
2021-10-15 07:31:00,144.27,144.3,144.27,144.3,1392.0
2021-10-15 07:30:00,144.21,144.25,144.21,144.25,1765.0
2021-10-15 07:29:00,144.21,144.21,144.21,144.21,1299.0
2021-10-15 07:28:00,144.21,144.21,144.21,144.21,2966.0
2021-10-15 07:27:00,144.21,144.21,144.21,144.21,335.0
2021-10-15 07:24:00,144.25,144.25,144.24,144.24,1424.0
2021-10-15 07:23:00,144.22,144.28,144.22,144.25,6508.0
2021-10-15 07:22:00,144.23,144.25,144.2,144.21,2227.0
2021-10-15 07:21:00,144.18,144.2,144.18,144.2,3252.0
2021-10-15 07:19:00,144.16,144.18,144.16,144.17,1754.0
2021-10-15 07:17:00,144.16,144.17,144.16,144.17,1160.0
2021-10-15 07:16:00,144.14,144.15,144.14,144.15,1087.0
2021-10-15 07:14:00,144.13,144.13,144.13,144.13,1018.0
2021-10-15 07:13:00,144.09,144.13,144.09,144.13,2895.0
2021-10-15 07:12:00,144.07,144.07,144.07,144.07,505.0
2021-10-15 07:11:00,144.08,144.08,144.08,144.08,418.0
2021-10-15 07:09:00,144.16,144.16,144.13,144.13,4316.0
2021-10-15 07:08:00,144.17,144.18,144.17,144.18,769.0
2021-10-15 07:07:00,144.16,144.16,144.13,144.13,978.0
2021-10-15 07:06:00,144.19,144.19,144.19,144.19,502.0
2021-10-15 07:05:00,144.17,144.17,144.16,144.17,2420.0
2021-10-15 07:04:00,144.17,144.17,144.17,144.17,1695.0
2021-10-15 07:02:00,144.18,144.2,144.16,144.17,9077.0
2021-10-15 07:01:00,144.1,144.2,144.04,144.18,17435.0
2021-10-15 06:59:00,144.15,144.15,144.14,144.14,471.0
2021-10-15 06:58:00,144.19,144.19,144.19,144.19,581.0
2021-10-15 06:51:00,144.21,144.21,144.2,144.2,1110.0
2021-10-15 06:49:00,144.2,144.2,144.2,144.2,319.0
2021-10-15 06:46:00,144.25,144.25,144.2,144.2,4591.0
2021-10-15 06:45:00,144.2,144.25,144.2,144.25,866.0
2021-10-15 06:42:00,144.1,144.1,144.1,144.1,923.0
2021-10-15 06:33:00,144.2,144.25,144.15,144.15,2536.0
2021-10-15 06:29:00,144.2,144.2,144.2,144.2,957.0
2021-10-15 06:28:00,144.19,144.2,144.19,144.2,323.0
2021-10-15 06:27:00,144.1,144.15,144.1,144.15,2030.0
2021-10-15 06:25:00,144.1,144.1,144.1,144.1,555.0
2021-10-15 06:23:00,144.16,144.16,144.1,144.1,1308.0
2021-10-15 06:19:00,144.2,144.2,144.2,144.2,449.0
2021-10-15 06:15:00,144.2,144.2,144.2,144.2,152.0
2021-10-15 06:12:00,144.2,144.2,144.2,144.2,193.0
2021-10-15 06:10:00,144.18,144.18,144.18,144.18,499.0
2021-10-15 06:09:00,144.2,144.2,144.2,144.2,260.0
2021-10-15 06:08:00,144.25,144.25,144.25,144.25,569.0
2021-10-15 06:07:00,144.25,144.25,144.25,144.25,264.0
2021-10-15 06:05:00,144.18,144.29,144.18,144.29,1726.0
2021-10-15 05:59:00,144.19,144.21,144.19,144.21,985.0
2021-10-15 05:58:00,144.12,144.12,144.12,144.12,739.0
2021-10-15 05:57:00,144.09,144.09,144.09,144.09,906.0
2021-10-15 05:53:00,144.07,144.07,144.07,144.07,382.0
2021-10-15 05:51:00,144.06,144.06,144.06,144.06,1390.0
2021-10-15 05:50:00,144.03,144.05,144.0,144.05,2054.0
2021-10-15 05:46:00,144.0,144.0,144.0,144.0,228.0
2021-10-15 05:43:00,144.0,144.0,144.0,144.0,3476.0
2021-10-15 05:42:00,144.0,144.0,144.0,144.0,1547.0
2021-10-15 05:41:00,144.03,144.03,144.0,144.0,665.0
2021-10-15 05:40:00,144.03,144.03,144.03,144.03,417.0
2021-10-15 05:39:00,144.05,144.05,144.05,144.05,308.0
2021-10-15 05:36:00,144.05,144.05,144.05,144.05,257.0
2021-10-15 05:30:00,144.05,144.05,144.05,144.05,357.0
2021-10-15 05:28:00,144.04,144.05,144.04,144.05,1119.0
2021-10-15 05:26:00,144.04,144.04,144.04,144.04,548.0
2021-10-15 05:25:00,144.02,144.02,144.02,144.02,524.0
2021-10-15 05:23:00,144.04,144.05,144.01,144.01,1370.0
2021-10-15 05:22:00,144.01,144.01,144.01,144.01,1005.0
2021-10-15 05:17:00,144.05,144.05,144.05,144.05,319.0
2021-10-15 05:15:00,144.0,144.06,144.0,144.06,1005.0
2021-10-15 05:13:00,144.06,144.06,144.06,144.06,292.0
2021-10-15 05:10:00,144.06,144.06,144.04,144.04,384.0
2021-10-15 05:06:00,144.07,144.07,144.07,144.07,591.0
2021-10-15 05:05:00,144.07,144.1,144.07,144.1,333.0
2021-10-15 05:04:00,144.1,144.11,144.08,144.08,1169.0
2021-10-15 04:59:00,144.17,144.17,144.17,144.17,109.0
2021-10-15 04:47:00,144.1,144.1,144.1,144.1,356.0
2021-10-15 04:46:00,144.14,144.14,144.14,144.14,652.0
2021-10-15 04:44:00,144.2,144.2,144.15,144.15,1503.0
2021-10-15 04:40:00,144.17,144.17,144.15,144.15,2292.0
2021-10-15 04:39:00,144.2,144.2,144.2,144.2,141.0
2021-10-15 04:38:00,144.23,144.23,144.23,144.23,556.0
2021-10-15 04:34:00,144.23,144.23,144.22,144.23,1431.0
2021-10-15 04:33:00,144.2,144.2,144.2,144.2,882.0
2021-10-15 04:32:00,144.1,144.2,144.1,144.2,3073.0
2021-10-15 04:27:00,144.03,144.03,144.03,144.03,1128.0
2021-10-15 04:26:00,144.07,144.1,144.07,144.1,1304.0
2021-10-15 04:25:00,144.03,144.06,144.03,144.06,507.0
2021-10-15 04:22:00,144.13,144.13,144.1,144.1,1054.0
2021-10-15 04:20:00,144.11,144.11,144.11,144.11,146.0
2021-10-15 04:19:00,144.1,144.1,144.1,144.1,594.0
2021-10-15 04:18:00,144.11,144.11,144.11,144.11,439.0
2021-10-15 04:15:00,144.1,144.1,144.1,144.1,348.0
2021-10-15 04:13:00,144.11,144.11,144.1,144.1,419.0
2021-10-15 04:10:00,144.15,144.15,144.15,144.15,492.0
2021-10-15 04:09:00,144.15,144.15,144.15,144.15,1468.0
2021-10-15 04:08:00,144.18,144.18,144.15,144.15,1459.0
2021-10-15 04:07:00,144.18,144.18,144.18,144.18,688.0
2021-10-15 04:06:00,144.2,144.2,144.12,144.18,2814.0
2021-10-15 04:05:00,144.07,144.2,144.07,144.2,1670.0
2021-10-15 04:04:00,144.11,144.11,144.1,144.1,2131.0
2021-10-15 04:02:00,144.0,144.01,144.0,144.01,1571.0
2021-10-15 04:01:00,143.91,144.0,143.89,143.93,4141.0
2021-10-14 20:00:00,143.95,143.95,143.94,143.94,1784.0
2021-10-14 19:59:00,143.95,143.95,143.93,143.93,933.0
2021-10-14 19:58:00,143.93,143.95,143.93,143.95,2946.0
2021-10-14 19:57:00,143.91,143.93,143.91,143.93,3190.0
2021-10-14 19:55:00,143.92,143.92,143.91,143.91,837.0
2021-10-14 19:54:00,143.92,143.93,143.92,143.93,421.0
2021-10-14 19:53:00,143.92,143.92,143.91,143.91,1151.0
2021-10-14 19:52:00,143.91,143.91,143.91,143.91,213.0
2021-10-14 19:51:00,143.92,143.92,143.92,143.92,264.0
2021-10-14 19:50:00,143.9,143.9,143.9,143.9,938.0
2021-10-14 19:49:00,143.89,143.89,143.89,143.89,590.0
2021-10-14 19:48:00,143.93,143.93,143.9,143.9,632.0
2021-10-14 19:47:00,143.93,143.93,143.91,143.91,924.0
2021-10-14 19:46:00,143.94,143.95,143.93,143.95,4228.0
2021-10-14 19:45:00,143.9301,143.9301,143.9301,143.9301,571.0
2021-10-14 19:44:00,143.94,143.94,143.94,143.94,408.0
2021-10-14 19:43:00,143.92,143.92,143.91,143.92,809.0
2021-10-14 19:41:00,143.94,143.94,143.94,143.94,388.0
2021-10-14 19:39:00,143.92,143.92,143.92,143.92,229.0
2021-10-14 19:38:00,143.92,143.93,143.92,143.93,657.0
2021-10-14 19:35:00,143.92,143.92,143.92,143.92,154.0
2021-10-14 19:34:00,143.91,143.99,143.91,143.94,2565.0
2021-10-14 19:33:00,143.92,143.92,143.9,143.9,529.0
2021-10-14 19:32:00,143.9,143.9,143.9,143.9,411.0
2021-10-14 19:31:00,143.92,143.92,143.9099,143.9099,446.0
2021-10-14 19:30:00,143.92,143.95,143.92,143.95,2113.0
2021-10-14 19:29:00,143.9,143.9,143.9,143.9,370.0
2021-10-14 19:28:00,143.87,143.91,143.87,143.91,2775.0
2021-10-14 19:26:00,143.88,143.89,143.88,143.88,2034.0
2021-10-14 19:25:00,143.87,143.88,143.87,143.88,2113.0
2021-10-14 19:24:00,143.84,143.86,143.84,143.86,520.0
2021-10-14 19:22:00,143.85,143.85,143.85,143.85,750.0
2021-10-14 19:20:00,143.86,143.86,143.86,143.86,380.0
2021-10-14 19:19:00,143.86,143.86,143.86,143.86,301.0
2021-10-14 19:18:00,143.86,143.86,143.86,143.86,573.0
2021-10-14 19:17:00,143.88,143.88,143.86,143.86,604.0
2021-10-14 19:16:00,143.87,143.87,143.86,143.86,539.0
2021-10-14 19:15:00,143.88,143.88,143.87,143.88,911.0
2021-10-14 19:14:00,143.87,143.88,143.87,143.88,450.0
2021-10-14 19:13:00,143.86,143.86,143.86,143.86,226.0
2021-10-14 19:12:00,143.87,143.87,143.87,143.87,239.0
2021-10-14 19:11:00,143.88,143.88,143.87,143.87,311.0
2021-10-14 19:10:00,143.8799,143.8799,143.8799,143.8799,391.0
2021-10-14 19:09:00,143.875,143.88,143.87,143.87,512.0
2021-10-14 19:08:00,143.86,143.87,143.86,143.87,500.0
2021-10-14 19:07:00,143.86,143.86,143.86,143.86,210.0
2021-10-14 19:06:00,143.83,143.86,143.83,143.86,3609.0
2021-10-14 19:05:00,143.85,143.85,143.85,143.85,403.0
2021-10-14 19:04:00,143.83,143.8599,143.83,143.8599,775.0
2021-10-14 19:03:00,143.85,143.85,143.85,143.85,205.0
2021-10-14 19:01:00,143.84,143.84,143.84,143.84,107.0
2021-10-14 19:00:00,143.85,143.85,143.85,143.85,100.0
2021-10-14 18:59:00,143.83,143.85,143.83,143.85,602.0
2021-10-14 18:58:00,143.83,143.83,143.83,143.83,312.0
2021-10-14 18:56:00,143.86,143.86,143.86,143.86,1257.0
2021-10-14 18:55:00,143.85,143.86,143.85,143.85,837.0
2021-10-14 18:54:00,143.85,143.85,143.85,143.85,315.0
2021-10-14 18:52:00,143.83,143.83,143.82,143.82,352.0
2021-10-14 18:49:00,143.83,143.85,143.83,143.85,301.0
2021-10-14 18:47:00,143.85,143.85,143.85,143.85,233.0
2021-10-14 18:43:00,143.83,143.85,143.83,143.85,1046.0
2021-10-14 18:42:00,143.82,143.83,143.82,143.83,213.0
2021-10-14 18:41:00,143.85,143.85,143.85,143.85,622.0
2021-10-14 18:40:00,143.83,143.83,143.82,143.82,423.0
2021-10-14 18:38:00,143.82,143.82,143.82,143.82,343.0
2021-10-14 18:37:00,143.83,143.83,143.83,143.83,196.0
2021-10-14 18:36:00,143.84,143.84,143.84,143.84,205.0
2021-10-14 18:34:00,143.85,143.85,143.85,143.85,213.0
2021-10-14 18:32:00,143.86,143.86,143.85,143.85,777.0
2021-10-14 18:30:00,143.84,143.84,143.84,143.84,943.0
2021-10-14 18:29:00,143.8401,143.88,143.84,143.84,826.0
2021-10-14 18:28:00,143.83,143.83,143.83,143.83,202.0
2021-10-14 18:25:00,143.82,143.89,143.81,143.88,3340.0
2021-10-14 18:24:00,143.87,143.87,143.85,143.87,723.0
2021-10-14 18:23:00,143.87,143.87,143.87,143.87,448.0
2021-10-14 18:18:00,143.85,143.85,143.85,143.85,502.0
2021-10-14 18:17:00,143.85,143.85,143.85,143.85,333.0
2021-10-14 18:15:00,143.8,143.85,143.8,143.8,1935.0
2021-10-14 18:14:00,143.8,143.8,143.8,143.8,537.0
2021-10-14 18:13:00,143.78,143.78,143.78,143.78,649.0
2021-10-14 18:11:00,143.78,143.78,143.78,143.78,501.0
2021-10-14 18:10:00,143.78,143.78,143.78,143.78,302.0
2021-10-14 18:08:00,143.8,143.8,143.79,143.79,430.0
2021-10-14 18:07:00,143.78,143.79,143.77,143.79,1070.0
2021-10-14 18:06:00,143.8,143.8,143.8,143.8,238.0
2021-10-14 18:05:00,143.81,143.81,143.81,143.81,2045.0
2021-10-14 18:04:00,143.82,143.84,143.81,143.82,1380.0
2021-10-14 18:03:00,143.8,143.84,143.8,143.84,1034.0
2021-10-14 18:02:00,143.77,143.77,143.77,143.77,376.0
2021-10-14 18:01:00,143.79,143.79,143.76,143.76,1327.0
2021-10-14 18:00:00,143.8,143.8,143.8,143.8,1051.0
2021-10-14 17:59:00,143.78,143.78,143.78,143.78,468.0
2021-10-14 17:58:00,143.79,143.79,143.79,143.79,2709.0
2021-10-14 17:57:00,143.79,143.79,143.79,143.79,1092.0
2021-10-14 17:56:00,143.8,143.8,143.8,143.8,561.0
2021-10-14 17:55:00,143.81,143.81,143.8,143.8,490.0
2021-10-14 17:54:00,143.82,143.82,143.82,143.82,510.0
2021-10-14 17:53:00,143.82,143.82,143.82,143.82,568.0
2021-10-14 17:52:00,143.84,143.84,143.84,143.84,549.0
2021-10-14 17:48:00,143.82,143.82,143.82,143.82,500.0
2021-10-14 17:46:00,143.85,143.85,143.82,143.82,887.0
2021-10-14 17:45:00,143.85,143.85,143.85,143.85,1019.0
2021-10-14 17:44:00,143.85,143.85,143.85,143.85,176.0
2021-10-14 17:43:00,143.83,143.85,143.83,143.84,737.0
2021-10-14 17:42:00,143.84,143.85,143.84,143.85,750.0
2021-10-14 17:41:00,143.84,143.84,143.84,143.84,395.0
2021-10-14 17:39:00,143.86,143.86,143.84,143.84,413.0
2021-10-14 17:38:00,143.85,143.85,143.84,143.84,454.0
2021-10-14 17:37:00,143.84,143.85,143.84,143.85,1620.0
2021-10-14 17:36:00,143.85,143.85,143.85,143.85,155.0
2021-10-14 17:35:00,143.85,143.85,143.85,143.85,305.0
2021-10-14 17:33:00,143.84,143.84,143.82,143.82,705.0
2021-10-14 17:32:00,143.84,143.84,143.84,143.84,1142.0
2021-10-14 17:31:00,143.83,143.84,143.83,143.84,391.0
2021-10-14 17:30:00,143.83,143.83,143.83,143.83,444.0
2021-10-14 17:29:00,143.83,143.83,143.81,143.81,985.0
2021-10-14 17:28:00,143.8299,143.83,143.8299,143.83,361.0
2021-10-14 17:27:00,143.82,143.83,143.82,143.83,655.0
2021-10-14 17:26:00,143.8,143.82,143.8,143.82,895.0
2021-10-14 17:25:00,143.8,143.8,143.79,143.8,2387.0
2021-10-14 17:24:00,143.81,143.81,143.8,143.8,875.0
2021-10-14 17:23:00,143.83,143.83,143.83,143.83,256.0
2021-10-14 17:22:00,143.83,143.83,143.8,143.8,654.0
2021-10-14 17:21:00,143.8,143.82,143.8,143.82,1177.0
2021-10-14 17:20:00,143.81,143.83,143.81,143.83,1597.0
2021-10-14 17:19:00,143.83,143.83,143.81,143.81,1238.0
2021-10-14 17:18:00,143.82,143.83,143.81,143.81,1059.0
2021-10-14 17:17:00,143.82,143.82,143.82,143.82,1278.0
2021-10-14 17:16:00,143.82,143.82,143.82,143.82,621.0
2021-10-14 17:15:00,143.82,143.82,143.82,143.82,226.0
2021-10-14 17:14:00,143.81,143.82,143.81,143.82,1763.0
2021-10-14 17:13:00,143.79,143.79,143.79,143.79,529.0
2021-10-14 17:11:00,143.81,143.81,143.81,143.81,1159.0
2021-10-14 17:10:00,143.81,143.84,143.81,143.81,878.0
2021-10-14 17:08:00,143.84,143.85,143.81,143.81,564.0
2021-10-14 17:07:00,143.82,143.82,143.82,143.82,1103.0
2021-10-14 17:06:00,143.81,143.82,143.81,143.82,661.0
2021-10-14 17:03:00,143.78,143.82,143.78,143.81,3358.0
2021-10-14 17:00:00,143.8,143.8,143.79,143.79,1408.0
2021-10-14 16:58:00,143.8,143.8,143.8,143.8,652.0
2021-10-14 16:57:00,143.8,143.8,143.8,143.8,477.0
2021-10-14 16:56:00,143.8,143.81,143.78,143.8,806.0
2021-10-14 16:55:00,143.8,143.8,143.8,143.8,797.0
2021-10-14 16:53:00,143.76,143.83,143.76,143.79,39839.0
2021-10-14 16:52:00,143.8,143.8,143.78,143.8,4872.0
2021-10-14 16:51:00,143.81,143.81,143.81,143.81,305.0
2021-10-14 16:50:00,143.79,143.79,143.79,143.79,206.0
2021-10-14 16:49:00,143.82,143.83,143.82,143.83,657.0
2021-10-14 16:48:00,143.81,143.81,143.81,143.81,699.0
2021-10-14 16:47:00,143.85,143.85,143.76,143.8,1770850.0
2021-10-14 16:46:00,143.81,143.82,143.81,143.82,856.0
2021-10-14 16:45:00,143.8,143.8,143.8,143.8,563.0
2021-10-14 16:44:00,143.81,143.81,143.81,143.81,468.0
2021-10-14 16:43:00,143.78,143.82,143.78,143.82,1891.0
2021-10-14 16:42:00,143.82,143.82,143.79,143.79,2521.0
2021-10-14 16:41:00,143.84,143.84,143.79,143.82,1992.0
2021-10-14 16:39:00,143.83,143.84,143.83,143.84,324.0
2021-10-14 16:38:00,143.8,143.8,143.8,143.8,524.0
2021-10-14 16:37:00,143.85,143.85,143.76,143.85,311989.0
